row_type,sample_id,symbol,anchor_timestamp,source_mode,session,volatility_bucket,daily_atr_at_anchor,direction_guess,direction_confidence,direction_source_timeframe,sweep_type,swept_level,sweep_extreme,sweep_timestamp,direction_reason_codes,entry_hypothesis_type,entry_price,entry_level_source,entry_level_confidence,entry_level_reason_codes,entry_is_heuristic,entry_level_is_heuristic,entry_direction_conflict,pip_size,matched_control_for_entry_source,matched_control_for_session,control_generation_method,control_random_seed,control_lookahead_safe,sweep_control_lookback_minutes,sweep_control_anchor_delay_minutes,control_skip_reason,sl_20_price,sl_40_price,sl_20_hit,sl_40_hit,time_to_sl_20_minutes,time_to_sl_40_minutes,reaction_5m_pips,reaction_15m_pips,reaction_30m_pips,reaction_60m_pips,reaction_240m_pips,time_to_50_pips_minutes,time_to_100_pips_minutes,time_to_250_pips_minutes,time_to_500_pips_minutes,time_to_1000_pips_minutes,fast_reaction_100pips_15m,slow_reaction_100pips_30m_plus,immediate_reaction_good,max_favorable_pips,max_adverse_pips,time_to_max_favorable_minutes,time_to_max_adverse_minutes,hit_50_pips,hit_100_pips,hit_250_pips,hit_500_pips,hit_1000_pips,be_possible_after_100_pips,returned_to_entry_after_100_pips,be_would_protect_after_100_pips,accumulation_after_entry,dirty_chop_after_entry,entry_cross_count_first_60m,m5_followthrough_quality,automatic_outcome_label,secondary_outcome_flags,reason_codes,limitations,visual_html_path
CANDIDATE,sample_028,XAUUSD,2026-03-05T01:00:00+00:00,CANDIDATE_WINDOW_MODE,ASIA_OPEN,MID,141.9164,UNKNOWN_DIRECTION,UNKNOWN,,,,,,NO_CLEAR_M5_OR_M1_SWEEP,ROUND_LEVEL_TOUCH_ENTRY,5153.08,SWEPT_LIQUIDITY_LEVEL,MEDIUM,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_SWEPT_LIQUIDITY_LEVEL,True,True,False,0.1,,,,,,,,,,,False,False,,,,,,,,,,,,,False,False,False,,,,,False,False,False,False,False,False,False,False,False,False,,UNKNOWN,UNKNOWN_DIRECTION,,UNKNOWN_DIRECTION|EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_SWEPT_LIQUIDITY_LEVEL,DIRECTION_NOT_INFERRED,examples/sample_028.html
CANDIDATE,sample_029,XAUUSD,2026-03-06T01:00:00+00:00,CANDIDATE_WINDOW_MODE,ASIA_OPEN,MID,140.82,UNKNOWN_DIRECTION,UNKNOWN,,,,,,NO_CLEAR_M5_OR_M1_SWEEP,UNKNOWN_ENTRY_LEVEL,,UNKNOWN,UNKNOWN,DIRECTION_REQUIRED_FOR_SWEEP_ENTRY,True,True,False,0.1,,,,,,,,,,,False,False,,,,,,,,,,,,,False,False,False,,,,,False,False,False,False,False,False,False,False,False,False,,UNKNOWN,UNKNOWN_ENTRY_LEVEL,,UNKNOWN_ENTRY_LEVEL|DIRECTION_REQUIRED_FOR_SWEEP_ENTRY,DIRECTION_REQUIRED_FOR_SWEEP_ENTRY,examples/sample_029.html
CANDIDATE,sample_030,XAUUSD,2026-04-01T22:00:00+00:00,CANDIDATE_WINDOW_MODE,ASIA,HIGH,194.9686,SHORT,HIGH,M5,UPWARD_SWEEP,4761.3,4766.16,2026-04-01T21:40:00+00:00,RECENT_LOCAL_HIGH_TAKEN_AND_REJECTED_OR_STALLED,ROUND_LEVEL_TOUCH_ENTRY,4760.0,ROUND_LEVEL,HIGH,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_ROUND_LEVEL,True,True,False,0.1,,,,,,,,,4762.0,4764.0,True,True,5.0,8.0,-17.0,2.5,-71.4,-61.6,-145.5,0.0,183.0,,,,False,True,True,112.8,228.0,183.0,231.0,True,True,False,False,False,True,True,True,False,True,7,MODERATE,GOOD_SLOW_REACTION,DIRTY_CHOP_AFTER_ENTRY|RETURNED_TO_ENTRY_AFTER_100_PIPS,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_ROUND_LEVEL|SLOW_100P_REACTION,,examples/sample_030.html
CANDIDATE,sample_031,XAUUSD,2026-04-01T10:30:00+00:00,CANDIDATE_WINDOW_MODE,LONDON,HIGH,194.9686,SHORT,HIGH,M5,UPWARD_SWEEP,4732.71,4735.98,2026-04-01T10:30:00+00:00,RECENT_LOCAL_HIGH_TAKEN_AND_REJECTED_OR_STALLED,ROUND_LEVEL_TOUCH_ENTRY,4733.22,SWEEP_EXTREME,LOW,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_SWEEP_EXTREME,True,True,False,0.1,,,,,,,,,4735.22,4737.22,True,True,3.0,6.0,1.7,74.9,142.8,35.8,-165.1,0.0,0.0,,,,True,False,True,236.1,169.8,25.0,240.0,True,True,False,False,False,True,True,True,False,True,8,GOOD,GOOD_FAST_REACTION,DIRTY_CHOP_AFTER_ENTRY|RETURNED_TO_ENTRY_AFTER_100_PIPS,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_SWEEP_EXTREME|FAST_100P_REACTION,,examples/sample_031.html
CANDIDATE,sample_032,XAUUSD,2026-04-15T01:00:00+00:00,CANDIDATE_WINDOW_MODE,ASIA,MID,148.8957,UNKNOWN_DIRECTION,UNKNOWN,,,,,,NO_CLEAR_M5_OR_M1_SWEEP,ROUND_LEVEL_TOUCH_ENTRY,4846.31,SWEPT_LIQUIDITY_LEVEL,MEDIUM,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_SWEPT_LIQUIDITY_LEVEL,True,True,False,0.1,,,,,,,,,,,False,False,,,,,,,,,,,,,False,False,False,,,,,False,False,False,False,False,False,False,False,False,False,,UNKNOWN,UNKNOWN_DIRECTION,,UNKNOWN_DIRECTION|EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_SWEPT_LIQUIDITY_LEVEL,DIRECTION_NOT_INFERRED,examples/sample_032.html
CANDIDATE,sample_033,XAUUSD,2026-04-13T01:00:00+00:00,CANDIDATE_WINDOW_MODE,ASIA,MID,172.87,UNKNOWN_DIRECTION,UNKNOWN,,,,,,NO_CLEAR_M5_OR_M1_SWEEP,UNKNOWN_ENTRY_LEVEL,,UNKNOWN,UNKNOWN,DIRECTION_REQUIRED_FOR_SWEEP_ENTRY,True,True,False,0.1,,,,,,,,,,,False,False,,,,,,,,,,,,,False,False,False,,,,,False,False,False,False,False,False,False,False,False,False,,UNKNOWN,UNKNOWN_ENTRY_LEVEL,,UNKNOWN_ENTRY_LEVEL|DIRECTION_REQUIRED_FOR_SWEEP_ENTRY,DIRECTION_REQUIRED_FOR_SWEEP_ENTRY,examples/sample_033.html
CANDIDATE,sample_034,XAUUSD,2026-05-01T12:30:00+00:00,CANDIDATE_WINDOW_MODE,NEW_YORK,LOW,108.3743,SHORT,MEDIUM,M5,UPWARD_SWEEP,4571.23,4571.9,2026-05-01T12:30:00+00:00,RECENT_LOCAL_HIGH_TAKEN_AND_REJECTED_OR_STALLED,ROUND_LEVEL_TOUCH_ENTRY,4570.0,ROUND_LEVEL,HIGH,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_ROUND_LEVEL,True,True,False,0.1,,,,,,,,,4572.0,4574.0,True,True,7.0,60.0,-8.4,2.7,74.7,-40.7,-208.6,24.0,,,,,False,False,False,99.0,377.5,28.0,179.0,True,False,False,False,False,False,False,False,False,True,3,MODERATE,FAST_SL_20,DIRTY_CHOP_AFTER_ENTRY,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_ROUND_LEVEL|SL20_BEFORE_50P,,examples/sample_034.html
CANDIDATE,sample_035,XAUUSD,2026-05-01T17:15:00+00:00,CANDIDATE_WINDOW_MODE,OTHER,LOW,108.3743,SHORT,MEDIUM,M5,UPWARD_SWEEP,4660.08,4660.16,2026-05-01T17:15:00+00:00,RECENT_LOCAL_HIGH_TAKEN_AND_REJECTED_OR_STALLED,UNKNOWN_ENTRY_LEVEL,,UNKNOWN,UNKNOWN,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_SWEEP_EXTREME|ENTRY_DIRECTION_CONFLICT,True,True,True,0.1,,,,,,,,,,,False,False,,,,,,,,,,,,,False,False,False,,,,,False,False,False,False,False,False,False,False,False,False,,UNKNOWN,UNKNOWN_ENTRY_LEVEL,,UNKNOWN_ENTRY_LEVEL|EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_SWEEP_EXTREME|ENTRY_DIRECTION_CONFLICT,ENTRY_DIRECTION_CONFLICT,examples/sample_035.html
CANDIDATE,sample_036,XAUUSD,2026-05-08T01:00:00+00:00,CANDIDATE_WINDOW_MODE,ASIA,LOW,109.3364,UNKNOWN_DIRECTION,UNKNOWN,,,,,,NO_CLEAR_M5_OR_M1_SWEEP,ROUND_LEVEL_TOUCH_ENTRY,4687.61,SWEPT_LIQUIDITY_LEVEL,MEDIUM,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_SWEPT_LIQUIDITY_LEVEL,True,True,False,0.1,,,,,,,,,,,False,False,,,,,,,,,,,,,False,False,False,,,,,False,False,False,False,False,False,False,False,False,False,,UNKNOWN,UNKNOWN_DIRECTION,,UNKNOWN_DIRECTION|EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_SWEPT_LIQUIDITY_LEVEL,DIRECTION_NOT_INFERRED,examples/sample_036.html
CANDIDATE,sample_037,XAUUSD,2026-01-30T14:15:00+00:00,CANDIDATE_WINDOW_MODE,NEW_YORK_OPEN,MID,145.4793,SHORT,HIGH,M5,UPWARD_SWEEP,5144.39,5145.74,2026-01-30T14:00:00+00:00,RECENT_LOCAL_HIGH_TAKEN_AND_REJECTED_OR_STALLED,ROUND_LEVEL_TOUCH_ENTRY,5120.0,ROUND_LEVEL,HIGH,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_ROUND_LEVEL,True,True,False,0.1,,,,,,,,,5122.0,5124.0,True,True,0.0,0.0,-45.9,-82.9,199.8,511.6,880.1,12.0,12.0,30.0,32.0,69.0,True,False,True,1394.0,202.4,170.0,1.0,True,True,True,True,True,True,True,True,False,True,3,GOOD,FAST_SL_20,DIRTY_CHOP_AFTER_ENTRY|RETURNED_TO_ENTRY_AFTER_100_PIPS,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_ROUND_LEVEL|SL20_BEFORE_50P|FAST_100P_REACTION,,examples/sample_037.html
CANDIDATE,sample_038,XAUUSD,2026-01-30T18:30:00+00:00,CANDIDATE_WINDOW_MODE,OTHER,MID,145.4793,LONG,HIGH,M5,DOWNWARD_SWEEP,4990.46,4987.5,2026-01-30T18:25:00+00:00,RECENT_LOCAL_LOW_TAKEN_AND_REJECTED_OR_STALLED,ROUND_LEVEL_TOUCH_ENTRY,4987.5,SWEEP_EXTREME,LOW,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_SWEEP_EXTREME,True,True,False,0.1,,,,,,,,,4985.5,4983.5,True,True,4.0,5.0,-176.8,164.6,-82.2,-737.8,-998.9,0.0,0.0,2.0,,,True,False,True,295.2,3053.2,2.0,129.0,True,True,True,False,False,True,True,True,False,True,3,GOOD,GOOD_FAST_REACTION,DIRTY_CHOP_AFTER_ENTRY|RETURNED_TO_ENTRY_AFTER_100_PIPS,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_SWEEP_EXTREME|FAST_100P_REACTION,,examples/sample_038.html
CANDIDATE,sample_039,XAUUSD,2026-02-03T06:30:00+00:00,CANDIDATE_WINDOW_MODE,LONDON,HIGH,222.2714,LONG,MEDIUM,M5,DOWNWARD_SWEEP,4808.0,4807.25,2026-02-03T06:15:00+00:00,RECENT_LOCAL_LOW_TAKEN_AND_REJECTED_OR_STALLED,ROUND_LEVEL_TOUCH_ENTRY,4820.0,ROUND_LEVEL,HIGH,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_ROUND_LEVEL,True,True,False,0.1,,,,,,,,,4818.0,4816.0,True,True,0.0,0.0,-81.9,14.0,-74.5,38.1,1135.1,8.0,57.0,104.0,116.0,183.0,False,True,True,1221.4,140.2,229.0,5.0,True,True,True,True,True,True,True,True,False,True,7,GOOD,FAST_SL_20,DIRTY_CHOP_AFTER_ENTRY|RETURNED_TO_ENTRY_AFTER_100_PIPS,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_ROUND_LEVEL|SL20_BEFORE_50P|SLOW_100P_REACTION,,examples/sample_039.html
CANDIDATE,sample_040,XAUUSD,2026-02-03T10:30:00+00:00,CANDIDATE_WINDOW_MODE,LONDON,HIGH,222.2714,LONG,HIGH,M5,DOWNWARD_SWEEP,4905.94,4898.38,2026-02-03T10:05:00+00:00,RECENT_LOCAL_LOW_TAKEN_AND_REJECTED_OR_STALLED,UNKNOWN_ENTRY_LEVEL,,UNKNOWN,UNKNOWN,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_SWEEP_EXTREME|ENTRY_DIRECTION_CONFLICT,True,True,True,0.1,,,,,,,,,,,False,False,,,,,,,,,,,,,False,False,False,,,,,False,False,False,False,False,False,False,False,False,False,,UNKNOWN,UNKNOWN_ENTRY_LEVEL,,UNKNOWN_ENTRY_LEVEL|EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_SWEEP_EXTREME|ENTRY_DIRECTION_CONFLICT,ENTRY_DIRECTION_CONFLICT,examples/sample_040.html
CANDIDATE,sample_041,XAUUSD,2026-02-12T01:00:00+00:00,CANDIDATE_WINDOW_MODE,ASIA_OPEN,HIGH,277.3936,UNKNOWN_DIRECTION,UNKNOWN,,,,,,NO_CLEAR_M5_OR_M1_SWEEP,ROUND_LEVEL_TOUCH_ENTRY,5099.09,SWEPT_LIQUIDITY_LEVEL,MEDIUM,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_SWEPT_LIQUIDITY_LEVEL,True,True,False,0.1,,,,,,,,,,,False,False,,,,,,,,,,,,,False,False,False,,,,,False,False,False,False,False,False,False,False,False,False,,UNKNOWN,UNKNOWN_DIRECTION,,UNKNOWN_DIRECTION|EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_SWEPT_LIQUIDITY_LEVEL,DIRECTION_NOT_INFERRED,examples/sample_041.html
CANDIDATE,sample_042,XAUUSD,2026-02-11T01:00:00+00:00,CANDIDATE_WINDOW_MODE,ASIA_OPEN,HIGH,282.2536,UNKNOWN_DIRECTION,UNKNOWN,,,,,,NO_CLEAR_M5_OR_M1_SWEEP,UNKNOWN_ENTRY_LEVEL,,UNKNOWN,UNKNOWN,DIRECTION_REQUIRED_FOR_SWEEP_ENTRY,True,True,False,0.1,,,,,,,,,,,False,False,,,,,,,,,,,,,False,False,False,,,,,False,False,False,False,False,False,False,False,False,False,,UNKNOWN,UNKNOWN_ENTRY_LEVEL,,UNKNOWN_ENTRY_LEVEL|DIRECTION_REQUIRED_FOR_SWEEP_ENTRY,DIRECTION_REQUIRED_FOR_SWEEP_ENTRY,examples/sample_042.html
CANDIDATE,sample_043,XAUUSD,2026-03-03T06:30:00+00:00,CANDIDATE_WINDOW_MODE,LONDON,MID,128.7714,SHORT,HIGH,M5,UPWARD_SWEEP,5372.19,5375.6,2026-03-03T06:25:00+00:00,RECENT_LOCAL_HIGH_TAKEN_AND_REJECTED_OR_STALLED,ROUND_LEVEL_TOUCH_ENTRY,5370.0,ROUND_LEVEL,HIGH,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_ROUND_LEVEL,True,True,False,0.1,,,,,,,,,5372.0,5374.0,True,True,0.0,0.0,-18.8,30.3,109.5,156.8,598.4,19.0,30.0,63.0,83.0,,False,True,False,910.1,54.6,104.0,2.0,True,True,True,True,False,True,False,False,False,True,3,GOOD,FAST_SL_20,DIRTY_CHOP_AFTER_ENTRY,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_ROUND_LEVEL|SL20_BEFORE_50P|SLOW_100P_REACTION,,examples/sample_043.html
CANDIDATE,sample_044,XAUUSD,2026-03-03T11:00:00+00:00,CANDIDATE_WINDOW_MODE,LONDON,MID,128.7714,LONG,MEDIUM,M5,DOWNWARD_SWEEP,5296.0,5290.33,2026-03-03T10:55:00+00:00,RECENT_LOCAL_LOW_TAKEN_AND_REJECTED_OR_STALLED,ROUND_LEVEL_TOUCH_ENTRY,5291.93,SWEEP_EXTREME,LOW,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_SWEEP_EXTREME,True,True,False,0.1,,,,,,,,,5289.93,5287.93,True,True,4.0,5.0,11.8,63.5,-383.8,-192.2,-948.9,0.0,0.0,,,,True,False,True,119.9,2166.5,2.0,153.0,True,True,False,False,False,True,True,True,False,True,5,GOOD,GOOD_FAST_REACTION,DIRTY_CHOP_AFTER_ENTRY|RETURNED_TO_ENTRY_AFTER_100_PIPS,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_SWEEP_EXTREME|FAST_100P_REACTION,,examples/sample_044.html
CANDIDATE,sample_045,XAUUSD,2026-03-10T01:00:00+00:00,CANDIDATE_WINDOW_MODE,ASIA_OPEN,MID,143.1493,UNKNOWN_DIRECTION,UNKNOWN,,,,,,NO_CLEAR_M5_OR_M1_SWEEP,ROUND_LEVEL_TOUCH_ENTRY,5148.16,SWEPT_LIQUIDITY_LEVEL,MEDIUM,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_SWEPT_LIQUIDITY_LEVEL,True,True,False,0.1,,,,,,,,,,,False,False,,,,,,,,,,,,,False,False,False,,,,,False,False,False,False,False,False,False,False,False,False,,UNKNOWN,UNKNOWN_DIRECTION,,UNKNOWN_DIRECTION|EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_SWEPT_LIQUIDITY_LEVEL,DIRECTION_NOT_INFERRED,examples/sample_045.html
CANDIDATE,sample_046,XAUUSD,2026-03-09T01:00:00+00:00,CANDIDATE_WINDOW_MODE,ASIA_OPEN,MID,143.3164,UNKNOWN_DIRECTION,UNKNOWN,,,,,,NO_CLEAR_M5_OR_M1_SWEEP,UNKNOWN_ENTRY_LEVEL,,UNKNOWN,UNKNOWN,DIRECTION_REQUIRED_FOR_SWEEP_ENTRY,True,True,False,0.1,,,,,,,,,,,False,False,,,,,,,,,,,,,False,False,False,,,,,False,False,False,False,False,False,False,False,False,False,,UNKNOWN,UNKNOWN_ENTRY_LEVEL,,UNKNOWN_ENTRY_LEVEL|DIRECTION_REQUIRED_FOR_SWEEP_ENTRY,DIRECTION_REQUIRED_FOR_SWEEP_ENTRY,examples/sample_046.html
CANDIDATE,sample_047,XAUUSD,2026-04-02T02:30:00+00:00,CANDIDATE_WINDOW_MODE,ASIA,HIGH,194.5936,SHORT,HIGH,M5,UPWARD_SWEEP,4799.0,4800.45,2026-04-02T02:30:00+00:00,RECENT_LOCAL_HIGH_TAKEN_AND_REJECTED_OR_STALLED,ROUND_LEVEL_TOUCH_ENTRY,4790.0,ROUND_LEVEL,HIGH,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_ROUND_LEVEL,True,True,False,0.1,,,,,,,,,4792.0,4794.0,True,True,0.0,0.0,-1.4,79.8,98.2,5.5,1005.2,15.0,21.0,93.0,94.0,116.0,False,False,True,1399.5,104.5,122.0,0.0,True,True,True,True,True,True,True,True,False,True,5,GOOD,FAST_SL_20,DIRTY_CHOP_AFTER_ENTRY|RETURNED_TO_ENTRY_AFTER_100_PIPS,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_ROUND_LEVEL|SL20_BEFORE_50P,,examples/sample_047.html
CANDIDATE,sample_048,XAUUSD,2026-04-01T17:00:00+00:00,CANDIDATE_WINDOW_MODE,OTHER,HIGH,194.9686,LONG,HIGH,M5,DOWNWARD_SWEEP,4730.71,4724.25,2026-04-01T17:00:00+00:00,RECENT_LOCAL_LOW_TAKEN_AND_REJECTED_OR_STALLED,UNKNOWN_ENTRY_LEVEL,,UNKNOWN,UNKNOWN,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_SWEEP_EXTREME|ENTRY_DIRECTION_CONFLICT,True,True,True,0.1,,,,,,,,,,,False,False,,,,,,,,,,,,,False,False,False,,,,,False,False,False,False,False,False,False,False,False,False,,UNKNOWN,UNKNOWN_ENTRY_LEVEL,,UNKNOWN_ENTRY_LEVEL|EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_SWEEP_EXTREME|ENTRY_DIRECTION_CONFLICT,ENTRY_DIRECTION_CONFLICT,examples/sample_048.html
CANDIDATE,sample_049,XAUUSD,2026-04-16T01:00:00+00:00,CANDIDATE_WINDOW_MODE,ASIA,MID,144.51,UNKNOWN_DIRECTION,UNKNOWN,,,,,,NO_CLEAR_M5_OR_M1_SWEEP,UNKNOWN_ENTRY_LEVEL,,UNKNOWN,UNKNOWN,DIRECTION_REQUIRED_FOR_SWEEP_ENTRY,True,True,False,0.1,,,,,,,,,,,False,False,,,,,,,,,,,,,False,False,False,,,,,False,False,False,False,False,False,False,False,False,False,,UNKNOWN,UNKNOWN_ENTRY_LEVEL,,UNKNOWN_ENTRY_LEVEL|DIRECTION_REQUIRED_FOR_SWEEP_ENTRY,DIRECTION_REQUIRED_FOR_SWEEP_ENTRY,examples/sample_049.html
CANDIDATE,sample_050,XAUUSD,2026-05-04T06:00:00+00:00,CANDIDATE_WINDOW_MODE,LONDON,LOW,103.0629,SHORT,MEDIUM,M5,UPWARD_SWEEP,4610.38,4611.12,2026-05-04T05:55:00+00:00,RECENT_LOCAL_HIGH_TAKEN_AND_REJECTED_OR_STALLED,ROUND_LEVEL_TOUCH_ENTRY,4610.0,ROUND_LEVEL,HIGH,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_ROUND_LEVEL,True,True,False,0.1,,,,,,,,,4612.0,4614.0,True,True,46.0,53.0,39.5,7.6,3.0,-39.0,229.7,0.0,40.0,218.0,,,False,True,True,263.2,71.9,226.0,59.0,True,True,True,False,False,True,True,True,False,True,7,GOOD,GOOD_SLOW_REACTION,DIRTY_CHOP_AFTER_ENTRY|RETURNED_TO_ENTRY_AFTER_100_PIPS,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_ROUND_LEVEL|SLOW_100P_REACTION,,examples/sample_050.html
CANDIDATE,sample_051,XAUUSD,2026-05-01T21:30:00+00:00,CANDIDATE_WINDOW_MODE,OTHER,LOW,108.3743,LONG,HIGH,M5,DOWNWARD_SWEEP,4615.49,4613.63,2026-05-01T21:15:00+00:00,RECENT_LOCAL_LOW_TAKEN_AND_REJECTED_OR_STALLED,ROUND_LEVEL_TOUCH_ENTRY,4613.63,SWEEP_EXTREME,LOW,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_SWEEP_EXTREME,True,True,False,0.1,,,,,,,,,4611.63,4609.63,True,True,74.0,83.0,47.2,78.6,94.8,87.2,-28.1,0.0,0.0,,,,True,False,True,140.7,49.3,56.0,83.0,True,True,False,False,False,True,True,True,False,False,0,GOOD,GOOD_FAST_REACTION,RETURNED_TO_ENTRY_AFTER_100_PIPS,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_SWEEP_EXTREME|FAST_100P_REACTION,,examples/sample_051.html
CANDIDATE,sample_052,XAUUSD,2026-05-13T01:00:00+00:00,CANDIDATE_WINDOW_MODE,ASIA,LOW,104.4379,UNKNOWN_DIRECTION,UNKNOWN,,,,,,NO_CLEAR_M5_OR_M1_SWEEP,ROUND_LEVEL_TOUCH_ENTRY,4715.78,SWEPT_LIQUIDITY_LEVEL,MEDIUM,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_SWEPT_LIQUIDITY_LEVEL,True,True,False,0.1,,,,,,,,,,,False,False,,,,,,,,,,,,,False,False,False,,,,,False,False,False,False,False,False,False,False,False,False,,UNKNOWN,UNKNOWN_DIRECTION,,UNKNOWN_DIRECTION|EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_SWEPT_LIQUIDITY_LEVEL,DIRECTION_NOT_INFERRED,examples/sample_052.html
CANDIDATE,sample_053,XAUUSD,2026-02-04T05:45:00+00:00,CANDIDATE_WINDOW_MODE,ASIA,HIGH,242.1543,SHORT,HIGH,M5,UPWARD_SWEEP,5071.09,5072.39,2026-02-04T05:40:00+00:00,RECENT_LOCAL_HIGH_TAKEN_AND_REJECTED_OR_STALLED,ROUND_LEVEL_TOUCH_ENTRY,5070.0,ROUND_LEVEL,HIGH,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_ROUND_LEVEL,True,True,False,0.1,,,,,,,,,5072.0,5074.0,True,True,7.0,25.0,34.6,49.6,-19.4,-31.8,-135.6,0.0,39.0,,,,False,True,True,189.0,204.6,150.0,126.0,True,True,False,False,False,True,True,True,False,True,9,GOOD,GOOD_SLOW_REACTION,DIRTY_CHOP_AFTER_ENTRY|RETURNED_TO_ENTRY_AFTER_100_PIPS,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_ROUND_LEVEL|SLOW_100P_REACTION,,examples/sample_053.html
CANDIDATE,sample_054,XAUUSD,2026-02-03T14:30:00+00:00,CANDIDATE_WINDOW_MODE,NEW_YORK_OPEN,HIGH,222.2714,LONG,HIGH,M5,DOWNWARD_SWEEP,4899.25,4892.4,2026-02-03T14:25:00+00:00,RECENT_LOCAL_LOW_TAKEN_AND_REJECTED_OR_STALLED,ROUND_LEVEL_TOUCH_ENTRY,4892.4,SWEEP_EXTREME,LOW,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_SWEEP_EXTREME,True,True,False,0.1,,,,,,,,,4890.4,4888.4,False,False,,,217.5,223.6,241.0,437.7,751.0,0.0,0.0,4.0,75.0,,True,False,True,883.0,0.0,237.0,,True,True,True,True,False,True,False,False,False,False,0,GOOD,GOOD_FAST_REACTION,,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_SWEEP_EXTREME|FAST_100P_REACTION,,examples/sample_054.html
