candidate_id,candidate_source,date,decision_timestamp,diagnostic_outcome_group,diagnostic_outcome_mapping_reason,direction,direction_confidence,direction_rule_version,direction_source,entry_price,fvg_ifvg_near_20p,hour,liquidity_htf_recent_level,m1_body_ratio,m1_close_high_ge_0_70,m1_close_location,m1_large_body_ge_0_60,nearest_fvg_ifvg_distance_pips,nearest_fvg_ifvg_zone_high,nearest_fvg_ifvg_zone_low,nearest_fvg_ifvg_zone_type,nearest_liquidity_distance_pips,nearest_liquidity_level,nearest_liquidity_type_timeframe,pre_entry_only,sample_id,sample_source,session,symbol,used_post_entry_data_for_direction,visual_html_path
sample_240,SWEEP_EXTREME,2026-03-19,2026-03-19T09:15:00+00:00,GOOD_FAST_REACTION,AUTOMATIC_LABEL_GOOD_FAST_REACTION,LONG,3,adelin_v2_pre_decision_sweep_v1,M1,4747.7,False,9,True,0.653543,False,0.133858,True,199.4,4780.07,4767.64,FVG_BEARISH,0.0,4747.7,M15_RECENT_LOW,True,sample_240,EXISTING_EXPANDED_OBJECTIVE_REPLAY,LONDON,XAUUSD,False,examples/sample_240.html
sample_241,ROUND_LEVEL,2026-04-20,2026-04-20T09:30:00+00:00,FAST_FAILURE,AUTOMATIC_LABEL_FAST_SL_20_MAPPED_TO_FAST_FAILURE,LONG,2,adelin_v2_pre_decision_sweep_v1,M5,4790.0,True,9,False,0.508929,True,0.986607,False,0.0,4792.26,4789.04,FVG_BULLISH,60.5,4796.05,M5_RECENT_HIGH,True,sample_241,EXISTING_EXPANDED_OBJECTIVE_REPLAY,LONDON,XAUUSD,False,examples/sample_241.html
sample_242,SWEEP_EXTREME,2026-04-20,2026-04-20T15:00:00+00:00,FAST_FAILURE,AUTOMATIC_LABEL_FAST_SL_20_MAPPED_TO_FAST_FAILURE,SHORT,2,adelin_v2_pre_decision_sweep_v1,M5,4809.52,False,15,True,0.772455,True,0.796407,True,32.4,4806.28,4802.14,FVG_BULLISH,13.1,4810.83,M15_RECENT_HIGH,True,sample_242,EXISTING_EXPANDED_OBJECTIVE_REPLAY,NEW_YORK,XAUUSD,False,examples/sample_242.html
sample_243,ROUND_LEVEL,2026-05-19,2026-05-19T12:00:00+00:00,FAST_FAILURE,AUTOMATIC_LABEL_FAST_SL_20_MAPPED_TO_FAST_FAILURE,SHORT,2,adelin_v2_pre_decision_sweep_v1,M5,4540.0,True,12,False,0.217105,False,0.598684,False,5.0,4540.96,4540.5,FVG_BULLISH,36.0,4536.4,M5_RECENT_LOW,True,sample_243,EXISTING_EXPANDED_OBJECTIVE_REPLAY,NEW_YORK,XAUUSD,False,examples/sample_243.html
sample_245,ROUND_LEVEL,2026-02-23,2026-02-23T06:15:00+00:00,FAST_FAILURE,AUTOMATIC_LABEL_FAST_SL_20_MAPPED_TO_FAST_FAILURE,SHORT,2,adelin_v2_pre_decision_sweep_v1,M5,5160.0,True,6,False,0.622302,False,0.230216,True,0.0,5163.56,5151.58,FVG_BEARISH,80.8,5151.92,M5_RECENT_LOW,True,sample_245,EXISTING_EXPANDED_OBJECTIVE_REPLAY,LONDON,XAUUSD,False,examples/sample_245.html
sample_247,ROUND_LEVEL,2026-03-20,2026-03-20T05:30:00+00:00,FAST_FAILURE,AUTOMATIC_LABEL_FAST_SL_20_MAPPED_TO_FAST_FAILURE,SHORT,2,adelin_v2_pre_decision_sweep_v1,M5,4730.0,True,5,True,0.17931,False,0.055172,False,18.1,4728.19,4723.5,FVG_BULLISH,58.4,4735.84,M15_RECENT_HIGH,True,sample_247,EXISTING_EXPANDED_OBJECTIVE_REPLAY,ASIA,XAUUSD,False,examples/sample_247.html
sample_249,ROUND_LEVEL,2026-04-20,2026-04-20T20:15:00+00:00,FAST_FAILURE,AUTOMATIC_LABEL_FAST_SL_20_MAPPED_TO_FAST_FAILURE,SHORT,2,adelin_v2_pre_decision_sweep_v1,M5,4810.0,True,20,False,0.291971,False,0.211679,False,0.0,4813.73,4809.47,FVG_BEARISH,5.9,4810.59,M5_RECENT_HIGH,True,sample_249,EXISTING_EXPANDED_OBJECTIVE_REPLAY,OTHER,XAUUSD,False,examples/sample_249.html
sample_250,SWEEP_EXTREME,2026-04-21,2026-04-21T01:15:00+00:00,CHOP_AFTER_ENTRY,AUTOMATIC_LABEL_GOOD_SLOW_REACTION_WITH_DIRTY_CHOP,SHORT,2,adelin_v2_pre_decision_sweep_v1,M5,4831.42,False,1,True,0.31068,False,0.582524,False,79.5,4823.47,4814.33,FVG_BULLISH,9.9,4832.41,M15_RECENT_HIGH,True,sample_250,EXISTING_EXPANDED_OBJECTIVE_REPLAY,ASIA,XAUUSD,False,examples/sample_250.html
sample_251,ROUND_LEVEL,2026-02-23,2026-02-23T14:15:00+00:00,FAST_FAILURE,AUTOMATIC_LABEL_FAST_SL_20_MAPPED_TO_FAST_FAILURE,LONG,3,adelin_v2_pre_decision_sweep_v1,M5,5150.0,True,14,False,0.550633,True,0.797468,False,0.2,5150.92,5150.02,FVG_BULLISH,48.9,5145.11,M5_RECENT_LOW,True,sample_251,EXISTING_EXPANDED_OBJECTIVE_REPLAY,NEW_YORK_OPEN,XAUUSD,False,examples/sample_251.html
sample_253,ROUND_LEVEL,2026-03-20,2026-03-20T12:30:00+00:00,FAST_FAILURE,AUTOMATIC_LABEL_FAST_SL_20_MAPPED_TO_FAST_FAILURE,LONG,3,adelin_v2_pre_decision_sweep_v1,M5,4660.0,False,12,True,0.656489,False,0.664122,True,101.9,4678.0,4670.19,FVG_BEARISH,140.4,4645.96,M15_RECENT_LOW,True,sample_253,EXISTING_EXPANDED_OBJECTIVE_REPLAY,NEW_YORK,XAUUSD,False,examples/sample_253.html
sample_255,ROUND_LEVEL,2026-04-21,2026-04-21T08:00:00+00:00,FAST_FAILURE,AUTOMATIC_LABEL_FAST_SL_20_MAPPED_TO_FAST_FAILURE,LONG,3,adelin_v2_pre_decision_sweep_v1,M5,4790.0,True,8,True,0.552885,False,0.019231,False,8.9,4791.26,4790.89,FVG_BEARISH,13.3,4788.67,M15_RECENT_LOW,True,sample_255,EXISTING_EXPANDED_OBJECTIVE_REPLAY,LONDON,XAUUSD,False,examples/sample_255.html
sample_256,SWEEP_EXTREME,2026-04-21,2026-04-21T13:30:00+00:00,CHOP_AFTER_ENTRY,AUTOMATIC_LABEL_GOOD_SLOW_REACTION_WITH_DIRTY_CHOP,LONG,3,adelin_v2_pre_decision_sweep_v1,M5,4780.9,True,13,False,0.292035,True,0.734513,False,3.4,4780.56,4779.75,FVG_BULLISH,0.0,4780.9,M5_RECENT_LOW,True,sample_256,EXISTING_EXPANDED_OBJECTIVE_REPLAY,NEW_YORK_OPEN,XAUUSD,False,examples/sample_256.html
sample_257,ROUND_LEVEL,2026-02-24,2026-02-24T09:30:00+00:00,FAST_FAILURE,AUTOMATIC_LABEL_FAST_SL_20_MAPPED_TO_FAST_FAILURE,SHORT,2,adelin_v2_pre_decision_sweep_v1,M5,5180.0,True,9,False,0.712062,True,1.0,True,0.0,5180.93,5173.34,FVG_BULLISH,58.3,5185.83,M5_RECENT_HIGH,True,sample_257,EXISTING_EXPANDED_OBJECTIVE_REPLAY,LONDON,XAUUSD,False,examples/sample_257.html
sample_259,ROUND_LEVEL,2026-03-23,2026-03-23T08:45:00+00:00,FAST_FAILURE,AUTOMATIC_LABEL_FAST_SL_20_MAPPED_TO_FAST_FAILURE,LONG,3,adelin_v2_pre_decision_sweep_v1,M5,4220.0,False,8,True,0.596462,False,0.023036,False,298.7,4271.68,4249.87,FVG_BEARISH,375.5,4182.45,M15_RECENT_LOW,True,sample_259,EXISTING_EXPANDED_OBJECTIVE_REPLAY,LONDON,XAUUSD,False,examples/sample_259.html
sample_261,ROUND_LEVEL,2026-04-21,2026-04-21T19:00:00+00:00,FAST_FAILURE,AUTOMATIC_LABEL_FAST_SL_20_MAPPED_TO_FAST_FAILURE,SHORT,3,adelin_v2_pre_decision_sweep_v1,M5,4730.0,False,19,True,0.511111,True,0.896296,False,78.2,4743.57,4737.82,FVG_BEARISH,62.8,4723.72,H1_RECENT_LOW,True,sample_261,EXISTING_EXPANDED_OBJECTIVE_REPLAY,OTHER,XAUUSD,False,examples/sample_261.html
sample_262,SWEEP_EXTREME,2026-04-22,2026-04-22T05:15:00+00:00,FAST_FAILURE,AUTOMATIC_LABEL_FAST_SL_20_MAPPED_TO_FAST_FAILURE,SHORT,2,adelin_v2_pre_decision_sweep_v1,M5,4755.22,False,5,True,0.05625,True,0.9375,False,74.8,4747.74,4747.73,FVG_BULLISH,9.4,4756.16,M15_RECENT_HIGH,True,sample_262,EXISTING_EXPANDED_OBJECTIVE_REPLAY,LONDON,XAUUSD,False,examples/sample_262.html
sample_263,ROUND_LEVEL,2026-02-24,2026-02-24T20:45:00+00:00,FAST_FAILURE,AUTOMATIC_LABEL_FAST_SL_20_MAPPED_TO_FAST_FAILURE,LONG,3,adelin_v2_pre_decision_sweep_v1,M5,5160.0,True,20,True,0.506329,False,0.227848,False,1.9,5163.79,5160.19,FVG_BULLISH,102.1,5170.21,M15_RECENT_HIGH,True,sample_263,EXISTING_EXPANDED_OBJECTIVE_REPLAY,OTHER,XAUUSD,False,examples/sample_263.html
sample_265,ROUND_LEVEL,2026-03-23,2026-03-23T19:30:00+00:00,GOOD_FAST_REACTION,AUTOMATIC_LABEL_GOOD_FAST_REACTION,SHORT,3,adelin_v2_pre_decision_sweep_v1,M5,4420.0,True,19,False,0.322848,False,0.524834,False,0.0,4433.31,4416.1,FVG_BULLISH,359.4,4455.94,M5_RECENT_HIGH,True,sample_265,EXISTING_EXPANDED_OBJECTIVE_REPLAY,OTHER,XAUUSD,False,examples/sample_265.html
sample_267,ROUND_LEVEL,2026-04-22,2026-04-22T14:45:00+00:00,FAST_FAILURE,AUTOMATIC_LABEL_FAST_SL_20_MAPPED_TO_FAST_FAILURE,LONG,2,adelin_v2_pre_decision_sweep_v1,M5,4750.0,True,14,True,0.767296,False,0.113208,True,0.4,4749.96,4749.67,FVG_BULLISH,42.7,4745.73,M15_RECENT_LOW,True,sample_267,EXISTING_EXPANDED_OBJECTIVE_REPLAY,NEW_YORK,XAUUSD,False,examples/sample_267.html
sample_269,ROUND_LEVEL,2026-02-25,2026-02-25T09:15:00+00:00,FAST_FAILURE,AUTOMATIC_LABEL_FAST_SL_20_MAPPED_TO_FAST_FAILURE,LONG,2,adelin_v2_pre_decision_sweep_v1,M5,5190.0,True,9,False,0.407407,False,0.540741,False,14.4,5188.56,5186.67,FVG_BULLISH,76.9,5182.31,M5_RECENT_LOW,True,sample_269,EXISTING_EXPANDED_OBJECTIVE_REPLAY,LONDON,XAUUSD,False,examples/sample_269.html
sample_271,ROUND_LEVEL,2026-03-24,2026-03-24T10:30:00+00:00,FAST_FAILURE,AUTOMATIC_LABEL_FAST_SL_20_MAPPED_TO_FAST_FAILURE,LONG,3,adelin_v2_pre_decision_sweep_v1,M5,4400.0,True,10,False,0.677485,False,0.677485,True,0.0,4402.02,4398.06,FVG_BEARISH,266.0,4373.4,M5_RECENT_LOW,True,sample_271,EXISTING_EXPANDED_OBJECTIVE_REPLAY,LONDON,XAUUSD,False,examples/sample_271.html
sample_272,SWEEP_EXTREME,2026-03-24,2026-03-24T14:45:00+00:00,GOOD_FAST_REACTION,AUTOMATIC_LABEL_GOOD_FAST_REACTION,LONG,2,adelin_v2_pre_decision_sweep_v1,M5,4362.38,False,14,True,0.693227,False,0.304117,True,188.8,4388.34,4381.26,FVG_BULLISH,0.0,4362.38,M15_RECENT_LOW,True,sample_272,EXISTING_EXPANDED_OBJECTIVE_REPLAY,NEW_YORK_OPEN,XAUUSD,False,examples/sample_272.html
sample_273,ROUND_LEVEL,2026-04-22,2026-04-22T19:00:00+00:00,FAST_FAILURE,AUTOMATIC_LABEL_FAST_SL_20_MAPPED_TO_FAST_FAILURE,LONG,2,adelin_v2_pre_decision_sweep_v1,M5,4730.0,True,19,True,0.876623,False,0.097403,True,5.5,4731.21,4730.55,FVG_BEARISH,50.5,4724.95,M15_RECENT_LOW,True,sample_273,EXISTING_EXPANDED_OBJECTIVE_REPLAY,OTHER,XAUUSD,False,examples/sample_273.html
sample_275,ROUND_LEVEL,2026-02-25,2026-02-25T17:15:00+00:00,FAST_FAILURE,AUTOMATIC_LABEL_FAST_SL_20_MAPPED_TO_FAST_FAILURE,SHORT,3,adelin_v2_pre_decision_sweep_v1,M5,5180.0,True,17,False,0.485714,False,0.652381,False,0.9,5179.91,5176.39,FVG_BULLISH,210.3,5158.97,M5_RECENT_LOW,True,sample_275,EXISTING_EXPANDED_OBJECTIVE_REPLAY,OTHER,XAUUSD,False,examples/sample_275.html
sample_277,ROUND_LEVEL,2026-03-24,2026-03-24T19:15:00+00:00,FAST_FAILURE,AUTOMATIC_LABEL_FAST_SL_20_MAPPED_TO_FAST_FAILURE,LONG,3,adelin_v2_pre_decision_sweep_v1,M5,4400.0,True,19,False,0.255914,True,0.724731,False,0.0,4408.11,4398.81,FVG_BEARISH,118.6,4388.14,M5_RECENT_LOW,True,sample_277,EXISTING_EXPANDED_OBJECTIVE_REPLAY,OTHER,XAUUSD,False,examples/sample_277.html
sample_279,ROUND_LEVEL,2026-04-23,2026-04-23T15:45:00+00:00,FAST_FAILURE,AUTOMATIC_LABEL_FAST_SL_20_MAPPED_TO_FAST_FAILURE,SHORT,3,adelin_v2_pre_decision_sweep_v1,M5,4740.0,False,15,True,0.716763,False,0.190751,True,44.1,4735.59,4735.05,FVG_BULLISH,25.4,4742.54,M15_RECENT_HIGH,True,sample_279,EXISTING_EXPANDED_OBJECTIVE_REPLAY,NEW_YORK,XAUUSD,False,examples/sample_279.html
sample_280,SWEEP_EXTREME,2026-04-23,2026-04-23T09:45:00+00:00,FAST_FAILURE,AUTOMATIC_LABEL_FAST_SL_20_MAPPED_TO_FAST_FAILURE,SHORT,3,adelin_v2_pre_decision_sweep_v1,M5,4718.15,True,9,False,0.912621,False,0.082524,True,0.0,4720.24,4714.8,FVG_BEARISH,0.0,4718.15,M5_RECENT_HIGH,True,sample_280,EXISTING_EXPANDED_OBJECTIVE_REPLAY,LONDON,XAUUSD,False,examples/sample_280.html
sample_281,ROUND_LEVEL,2026-02-26,2026-02-26T16:15:00+00:00,FAST_FAILURE,AUTOMATIC_LABEL_FAST_SL_20_MAPPED_TO_FAST_FAILURE,LONG,3,adelin_v2_pre_decision_sweep_v1,M5,5170.0,True,16,False,0.338346,True,0.992481,False,0.0,5170.96,5166.0,FVG_BEARISH,97.4,5160.26,M5_RECENT_LOW,True,sample_281,EXISTING_EXPANDED_OBJECTIVE_REPLAY,NEW_YORK,XAUUSD,False,examples/sample_281.html
sample_282,SWEEP_EXTREME,2026-02-26,2026-02-26T09:45:00+00:00,FAST_FAILURE,AUTOMATIC_LABEL_FAST_SL_20_MAPPED_TO_FAST_FAILURE,LONG,2,adelin_v2_pre_decision_sweep_v1,M5,5182.22,True,9,False,0.569892,False,0.430108,False,11.2,5183.81,5183.34,FVG_BULLISH,0.0,5182.22,M5_RECENT_LOW,True,sample_282,EXISTING_EXPANDED_OBJECTIVE_REPLAY,LONDON,XAUUSD,False,examples/sample_282.html
sample_283,ROUND_LEVEL,2026-03-25,2026-03-25T08:15:00+00:00,FAST_FAILURE,AUTOMATIC_LABEL_FAST_SL_20_MAPPED_TO_FAST_FAILURE,LONG,3,adelin_v2_pre_decision_sweep_v1,M5,4550.0,True,8,True,0.656098,False,0.336585,True,17.0,4553.84,4551.7,FVG_BEARISH,167.4,4533.26,M15_RECENT_LOW,True,sample_283,EXISTING_EXPANDED_OBJECTIVE_REPLAY,LONDON_OPEN,XAUUSD,False,examples/sample_283.html
sample_285,ROUND_LEVEL,2026-04-24,2026-04-24T06:00:00+00:00,MIXED_REACTION,AUTOMATIC_LABEL_GOOD_SLOW_REACTION_MAPPED_TO_MIXED_REACTION,LONG,3,adelin_v2_pre_decision_sweep_v1,M5,4670.0,False,6,True,0.088235,False,0.375,False,87.5,4680.17,4678.75,FVG_BEARISH,31.4,4673.14,M15_RECENT_LOW,True,sample_285,EXISTING_EXPANDED_OBJECTIVE_REPLAY,LONDON,XAUUSD,False,examples/sample_285.html
sample_286,SWEEP_EXTREME,2026-04-23,2026-04-23T20:00:00+00:00,GOOD_FAST_REACTION,AUTOMATIC_LABEL_GOOD_FAST_REACTION,SHORT,2,adelin_v2_pre_decision_sweep_v1,M5,4737.16,True,20,False,0.478723,False,0.510638,False,5.5,4736.61,4734.04,FVG_BEARISH,37.3,4740.89,M5_RECENT_HIGH,True,sample_286,EXISTING_EXPANDED_OBJECTIVE_REPLAY,OTHER,XAUUSD,False,examples/sample_286.html
sample_287,ROUND_LEVEL,2026-02-26,2026-02-26T20:45:00+00:00,MIXED_REACTION,AUTOMATIC_LABEL_GOOD_SLOW_REACTION_MAPPED_TO_MIXED_REACTION,LONG,3,adelin_v2_pre_decision_sweep_v1,M5,5180.0,True,20,False,0.203125,False,0.484375,False,0.0,5181.03,5176.71,FVG_BULLISH,104.5,5190.45,M5_RECENT_HIGH,True,sample_287,EXISTING_EXPANDED_OBJECTIVE_REPLAY,OTHER,XAUUSD,False,examples/sample_287.html
sample_289,ROUND_LEVEL,2026-03-25,2026-03-25T17:00:00+00:00,FAST_FAILURE,AUTOMATIC_LABEL_FAST_SL_20_MAPPED_TO_FAST_FAILURE,SHORT,3,adelin_v2_pre_decision_sweep_v1,M5,4550.0,True,17,False,0.258278,True,0.713024,False,0.0,4551.33,4548.54,FVG_BULLISH,170.1,4532.99,M5_RECENT_LOW,True,sample_289,EXISTING_EXPANDED_OBJECTIVE_REPLAY,OTHER,XAUUSD,False,examples/sample_289.html
sample_291,ROUND_LEVEL,2026-04-27,2026-04-27T02:45:00+00:00,FAST_FAILURE,AUTOMATIC_LABEL_FAST_SL_20_MAPPED_TO_FAST_FAILURE,LONG,2,adelin_v2_pre_decision_sweep_v1,M5,4680.0,True,2,True,0.387755,False,0.088435,False,0.0,4681.13,4679.69,FVG_BEARISH,51.9,4674.81,H1_RECENT_LOW,True,sample_291,EXISTING_EXPANDED_OBJECTIVE_REPLAY,ASIA,XAUUSD,False,examples/sample_291.html
sample_292,SWEEP_EXTREME,2026-04-27,2026-04-27T06:45:00+00:00,FAST_FAILURE,AUTOMATIC_LABEL_FAST_SL_20_MAPPED_TO_FAST_FAILURE,LONG,2,adelin_v2_pre_decision_sweep_v1,M5,4725.51,True,6,True,0.113208,False,0.345912,False,20.0,4723.51,4722.31,FVG_BULLISH,39.3,4729.44,H1_RECENT_HIGH,True,sample_292,EXISTING_EXPANDED_OBJECTIVE_REPLAY,LONDON_OPEN,XAUUSD,False,examples/sample_292.html
sample_293,ROUND_LEVEL,2026-03-26,2026-03-26T09:30:00+00:00,FAST_FAILURE,AUTOMATIC_LABEL_FAST_SL_20_MAPPED_TO_FAST_FAILURE,LONG,3,adelin_v2_pre_decision_sweep_v1,M5,4460.0,True,9,False,0.659649,True,0.778947,True,0.0,4460.21,4450.75,FVG_BEARISH,357.2,4495.72,M5_RECENT_HIGH,True,sample_293,EXISTING_EXPANDED_OBJECTIVE_REPLAY,LONDON,XAUUSD,False,examples/sample_293.html
sample_294,SWEEP_EXTREME,2026-03-26,2026-03-26T13:30:00+00:00,GOOD_FAST_REACTION,AUTOMATIC_LABEL_GOOD_FAST_REACTION,SHORT,3,adelin_v2_pre_decision_sweep_v1,M5,4456.64,True,13,False,0.088889,True,0.966667,False,0.0,4460.21,4450.75,FVG_BEARISH,0.0,4456.64,M5_RECENT_HIGH,True,sample_294,EXISTING_EXPANDED_OBJECTIVE_REPLAY,NEW_YORK,XAUUSD,False,examples/sample_294.html
sample_295,ROUND_LEVEL,2026-04-27,2026-04-27T16:15:00+00:00,FAST_FAILURE,AUTOMATIC_LABEL_FAST_SL_20_MAPPED_TO_FAST_FAILURE,LONG,2,adelin_v2_pre_decision_sweep_v1,M5,4700.0,True,16,True,0.045455,True,0.918182,False,6.1,4701.66,4700.61,FVG_BEARISH,66.9,4693.31,M15_RECENT_LOW,True,sample_295,EXISTING_EXPANDED_OBJECTIVE_REPLAY,OTHER,XAUUSD,False,examples/sample_295.html
sample_297,ROUND_LEVEL,2026-03-26,2026-03-26T17:30:00+00:00,GOOD_FAST_REACTION,AUTOMATIC_LABEL_GOOD_FAST_REACTION,LONG,3,adelin_v2_pre_decision_sweep_v1,M5,4440.0,True,17,False,0.588865,False,0.27409,False,5.8,4439.42,4436.09,FVG_BULLISH,107.3,4429.27,M5_RECENT_LOW,True,sample_297,EXISTING_EXPANDED_OBJECTIVE_REPLAY,OTHER,XAUUSD,False,examples/sample_297.html
sample_299,ROUND_LEVEL,2026-04-27,2026-04-27T20:15:00+00:00,FAST_FAILURE,AUTOMATIC_LABEL_FAST_SL_20_MAPPED_TO_FAST_FAILURE,LONG,2,adelin_v2_pre_decision_sweep_v1,M5,4680.0,True,20,False,0.540323,True,0.991935,False,0.2,4679.98,4679.38,FVG_BEARISH,25.5,4682.55,M5_RECENT_HIGH,True,sample_299,EXISTING_EXPANDED_OBJECTIVE_REPLAY,OTHER,XAUUSD,False,examples/sample_299.html
